"id","courseName","academy","applicationDeadline""8305","Computer Science","University of Potsdam","Information about the application deadlines can be found here.  Winter semester: 1 June Summer semester: 1 December"
"10598","Photonics","Technical University of Applied Sciences Wildau","Please check the following link for the most up-to-date details: https://en.th-wildau.de/study/application/degree-programmes/online-application/.  Application period via uni-assist e.V.: 1 May to 15 July"
"9107","Photonics (MSc)","FH Münster University of Applied Sciences","31 May for the following winter semester"
"9204","Stra­te­gic In­for­ma­ti­on Ma­nage­ment (MSc)","Neu-Ulm University of Applied Sciences","EU applicants: 2 May to 31 August for the following winter semester  Non-EU applicants 2 May to 15 July for the following winter semester"
"6232","Technical Management (MEng)","Technical University of Applied Sciences Wildau","15 December 2025 until 15 January 2026: for applicants holding an international degree (via uni-assist)  15 December 2025&nbsp;until 31 March 2026: for applicants holding a German degree (application via the TH Wildau online portal)"
"9596","Technology of Circular Economy","University of Applied Sciences Emden/Leer","Winter semester (September-January):   	Non-EU applicants: 30 May 	EU applicants: 15 July   Summer semester (March to July):   	Non-EU applicants: 30 November 	EU applicants: 15 January   Applicants originating from China, India or Vietnam have to hand in the original certificate of the academic assessment office issued by their German embassy (&ldquo;Akademische Pr&uuml;fstelle&rdquo;) additionally. Your application cannot be processed without this certificate. Further information:   	Akademische Pr&uuml;fstelle des Kulturreferates der Deutschen Botschaft Peking (APS)/academic assessment office at the German Embassy Peking/Beijing: https://www.aps.org.cn/ 	Academic Evaluation Center Science Section of the German Embassy New Delhi: https://aps-india.de/ 	Akademische Pr&uuml;fstelle des Kulturreferates der Deutschen Botschaft Hanoi (APS)/academic assessment office at the German Embassy Hanoi: http://www.hanoi.diplo.de/ "
"10478","Urban Planning and Sustainable Transformation (UPST)","OWL University of Applied Sciences and Arts","Application periods  Germany and EU countries: winter semester: 2 May&thinsp;&ndash;&thinsp;30 June Non-EU countries: winter semester: 1 February&thinsp;&ndash;&thinsp;23 May"
"6349","Water Engineering","Magdeburg-Stendal University of Applied Sciences","Application with foreign certificates Application deadline for summer semester: 30 November  Application with German certificates Application deadline for summer semester: 15 January"
"9989","Advanced Materials","Justus Liebig University Giessen","All applicants: 15 June&nbsp;  Applicants with a foreign Bachelor&rsquo;s degree: Application at www.uni-assist.de starts on 1 May. Please note that the revision period by uni-assist lasts two to four weeks. Application documents have to be received by our university by 15 June.  Applicants with a German Bachelor&#39;s degree: The JLU online portal opens on 1 June.  Please note: This information refers to the English-language option of the degree programme. Deadlines for the German-language option can be found here:&nbsp;https://www.uni-giessen.de/de/studium/studienangebot/master/mawi/"
"10392","Georesources Management (MSc)","RWTH Aachen University","Non-EU applicants: 1 March for the following winter semester (starting in October) or 1 September for the following summer semester (starting in April)  EU applicants: 15 July for the following winter semester (starting in October) or 15 January for the following summer semester (starting in April)"
"7694","International Business Economics","Technische Universität Ilmenau","Application period for students with degrees from non-EU/EEA countries: 16 January &ndash; 15 May  Application period for students with degrees from the EU/EEA, Switzerland, or the UK: 16 April &ndash; 15 September"
"8317","Chemistry","Dresden University of Technology","Application dates for non-EU applicants:   	1 April to 31 May for the following winter semester 	1 October to 30 November for the following summer semester   Application dates for EU applicants:   	1 April to 15 July for the following winter semester 	1 October to 15 January for the following summer semester   For further information, see here."
"4311","MSc Physics","FAU Erlangen-Nürnberg","15 July for the following winter semester 15 January for the following summer semester"
"9161","MA African Studies: Critical Perspectives on Society, Politics and Culture","University of Bayreuth","Application deadline for each winter semester: 15 July (for non-EU applications), end of September (for EU applications)"
"3961","Automation & IT (Master of Engineering)","Technische Hochschule Köln (University of Applied Sciences)","Please see the &quot;How to Apply&quot; section of this programme: https://www.th-koeln.de/en/academics/automation--it-master--how-to-apply_6812.php"
"10437","Biomedical Engineering","Technische Hochschule Mittelhessen University of Applied Sciences","Application for the winter semester (starts on 1 October):   	&nbsp;1 April to 15 July   Application for the summer semester (starts on 1 April):   	1 October to 15 January   &nbsp;"
"10324","Digital and International Marketing (MSc)","Technische Hochschule Mittelhessen University of Applied Sciences","Applicants with non-German degrees: from 1 April to 15 June  Applicants with German degrees: from 1 June to 1 September"
"5217","Digital Games (Master of Arts)","Technische Hochschule Köln (University of Applied Sciences)","Please check the &quot;How to Apply&quot; section of the programme: https://www.th-koeln.de/en/academics/digital-games-masters-program--how-to-apply_51469.php.  Further information can be found here: https://colognegamelab.de/study-programs/post-graduate-programs/digital-games-ma/application/."
"3990","Integrated Design Research (Master of Arts)","Technische Hochschule Köln (University of Applied Sciences)"," 	The application period for the CaMS TH K&ouml;ln portal opens at the end of April&nbsp;each year. International students must additionally apply via uni-assist between February and March. Students begin their studies in the middle of September in the year that they are accepted. Please check the &quot;How to Apply&quot; section of the programme here: https://www.th-koeln.de/en/academics/integrated-design-master--how-to-apply_5832.php. 	If you are coming from abroad and do not have a German school or university degree, please note that the application procedure is divided into two parts. FIRST, you must apply via uni-assist (https://www.uni-assist.de). Then you will take part in the KISD assessment procedure for the MA in Integrated Design Research. Please check the online platform at https://kisd.de/en/application/ma-integrated-design/application-process/ for further information.   Please note that application requirements may change. You will find the current application requirements in the &ldquo;How to Apply&rdquo; section of your degree programme as soon as the application deadlines for the semester for which you wish to apply have been published."
"4793","Road Traffic Engineering","Westsächsische Hochschule Zwickau - University of Applied Sciences Zwickau","https://www.fh-zwickau.de/english/study/incomings/application/international-full-time-study/"
"4570","Applied Geosciences – Energy & Mineral Resources (EMR) (MSc)","RWTH Aachen University","Non-EU applicants: 1 March for the following winter semester (starting in October) or 1 September for the following summer semester (starting in April)  EU applicants: 15 July for the following winter semester (starting in October) or 15 January for the following summer semester (starting in April)"
"4108","Chemical and Bioprocess Engineering","Hamburg University of Technology","1 March"
"4084","International Information Systems (IIS)","FAU Erlangen-Nürnberg","All applicants: 31 May each year for the upcoming winter semester (begins in October)"
"4641","Master Biosciences / Master Biowissenschaften","Julius-Maximilians-Universität Würzburg","Online application is open from:   	May until 15 July for the following winter semester 	November until 15 January for the following summer semester "
"4531","Translational Neuroscience","Julius-Maximilians-Universität Würzburg","Applications may only be submitted between 15 January and 15 March for the upcoming winter semester (starting in October)."
"7027","Master of Science in Environmental Planning and Territorial Development (Umwelt- und Regionalplanung)","Leibniz University Hannover","Application from students from non-EU countries (VPD from uni-assist is required.)   	15 April to 31 May of the year for the winter semester 	15 October to 30 November of the previous year for the summer semester   Application from students from Germany and the EU   	1 June to 15 July of the year for the winter semester 	1 December to 15 January of the year for the summer semester   Prospective students applying from outside the EU must request a Preliminary Examination Documentation (VPD) from uni-assist before applying to the Master&#39;s programme. The processing time for the VPD takes up to eight weeks. Therefore, please allow enough time before applying for the programme. More information about applying for the VPD can be found on the central application pages."
"4576","Master of Physics","Leibniz University Hannover","Application from students from non-EU countries (VPD from uni-assist is required)   	15 April to 31 May of the year for the winter semester 	15 October to 30 November of the previous year for the summer semester   Application from students from Germany and the EU   	1 June to 15 July of the year for the winter semester 	1 December to 15 January of the year for the summer semester   Prospective students applying from outside the EU must request a Preliminary Examination Documentation (VPD) from uni-assist before applying to the Master&#39;s programme. The processing time for the VPD takes up to eight weeks. Therefore, please allow enough time before applying for the programme. More information about applying for the VPD can be found on the central application pages."
"10390","Applied Geosciences – Field-Based Geosciences (FBG) (MSc)","RWTH Aachen University","Non-EU applicants: 1 March for the following winter semester (starting in October) or 1 September for the following summer semester (starting in April)  EU applicants: 15 July for the following winter semester (starting in October) or 15 January for the following summer semester (starting in April)"
"4597","Biofabrication","University of Bayreuth","Application periods: 1 March to 15 June (winter semester) 1 September to 30 November (summer semester)"
"4272","Regenerative Biology and Medicine","Dresden University of Technology","31 May for the following winter semester"
"7718","Ecology and Environmental Change","Bielefeld University","15 July for the following winter semester"
"6928","Global Food, Nutrition and Health (MSc)","University of Bayreuth","1 March to 15 June"
"4159","International Master's in Performance Analysis of Sport (IMPAS)","Otto von Guericke University Magdeburg","15 May (for both German and international applicants)"
"4016","International Master's in Physical Activity and Health","FAU Erlangen-Nürnberg","EU/non-EU applicants: 31 May for the following winter semester"
"6298","Master of Arts in Governance and Public Policy","University of Passau","The application round starts in early April. As the application deadlines can change on short notice, we ask that you check our application pages closer to the time for the specific dates (and what documents you need to submit)."
"5210","MSc High-Performance Sport","Saarland University","Application deadline: 15 July for the following winter semester (October to March)"
"9714","Politics & Democracy (MSc)","Leuphana University Lüneburg","Online application for students with EU degrees directly at Leuphana University before 1 June Online application for students with non-EU degrees via uni-assist before 1 May"
"10384","Public Health, Exercise, and Nutrition (PEN)","University of Potsdam","Information about the application deadlines can be found here."
"5212","Sports, Exercise and Human Performance","University of Münster","15 July for all applicants"
"3673","Sustainable International Agriculture (SIA), MSc","University of Göttingen","Non-European applicants: 1 November - 31 January for the following winter semester European applicants: 1 May - 15 June for the following winter semester"
"8543","Agriculture, Ecology & Societies (AGES)","University of Kassel"," 	Application period with a degree earned outside Germany: annually 1 December to 1 May 	Applications are screened beginning in December &ndash; please apply as early as possible&nbsp;in order to allow time for registration, financing, and visa. 	Application period with a degree obtained in Germany: annually 1 June to 1 September "
"9081","Climate, Earth, Water, Sustainability (CLEWS)","University of Potsdam","All information regarding the application deadlines can be found here."
"9657","MSc Economic Systems","Freie Universität Berlin","31 May"
"4142","Roads to Democracies – Historical and Contemporary Perspectives on Politics and Culture","University of Siegen","Winter semester:&nbsp;  First application deadline: 28 February (strongly recommended for students in the need to apply for visa)  Second application deadline: 30 April (all students)  Summer semester:  One application deadline for all students: 31 October (Please note that a study start in the summer semester is the exception, provided that places are available. It can therefore imply an extension of the study period by one semester [five semester overall study duration].)"
"4802","Ecosystem Services","Dresden University of Technology","Non-EU applicants: 15 July for the following winter semester EU applicants / German applicants: 15 September for the following winter semester"
"3893","MA East European Studies","Freie Universität Berlin","Applications can be submitted from 24 April through 15 August for the following winter semester. We welcome early applications!"
"3992","Peace and Conflict Studies","Otto von Guericke University Magdeburg","15 July (in the year previous to planned enrolment for scholarship applicants and in the year of planned enrolment for everybody else)"
"5515","Political Economy of European Integration","HWR Berlin (Berlin School of Economics and Law)"," 	15 May (for applicants with a non-German university degree) 	15 June (for applicants with a German university degree) "
"10642","Sustainability and Postcolonial Studies. Gender, Nature and History","University of Kassel","Application deadline for international students: 15 July  Please visit our&nbsp;website&nbsp;for up-to-date deadlines!"
"4694","Development Studies","University of Bayreuth","1 March to 15 July (winter semester)"
"6915","Economic Policy Analysis (EPA)","Otto von Guericke University Magdeburg","International degree holders: 15 July for the following winter semester"
"7656","Economics","University of Münster","Applications can be submitted from the beginning of May to 15 July (winter semester) and from mid-November to 15 January (summer semester). For more information, please visit our homepage."
"4055","Economics, Institutions, and Behaviour (MSc)","Philipps-Universität Marburg","The application deadline for the winter semester is 15 July. The application deadline for the summer semester is 15 January.  The online application system is available between 1 October and 15 January as well as between 1 April and 15 July. Applying as early as possible is recommended for international students who require a visa for Germany. Applicants who submit their complete application early increase their chances of receiving accommodation in one of the university&#39;s residence halls."
"4766","Environmental Chemistry (MSc)","University of Bayreuth","15 June"
"10445","Global Sustainability Economics","Ruhr-Universität Bochum","All applicants: 15 July for the following winter semester All applicants: 15 January for the following summer semester"
"5206","Integrated Plant and Animal Breeding (MSc)","University of Göttingen","Non-European applicants: 15 February for the following winter semester European applicants and/or applicants with a BSc from a European university: 1 June for the following winter semester"
"7983","Master of Arts in Environment and Society","Ludwig-Maximilians-Universität München","10 March&nbsp;at 23:59 CET (GMT+1)"
"9623","Materials Chemistry & Catalysis","University of Bayreuth","Application for German citizens:  1 March to 15 June (for winter semester) 1 September to 15 January (for summer semester) Application  Application for EU citizens:  1 March to 15 June (for winter semester) 1 September to 15 January (for summer semester) Application  Application for non-EU citizens:  1 March to 15 June (for winter semester) 1 September to 15 January (for summer semester)"
"10456","The Economics of Global Challenges","University of Bremen","Application period for the following winter semester: 1 April to 31 May  Only advanced students can also apply for the summer semester. The application period is 1 December to 15 January."
"4149","Crop Protection (MSc)","University of Göttingen","1 March for applicants from non-EU countries 15 June for applicants from EU countries"
"4119","Ecology","University of Bremen","30 April for the following winter semester"
"5665","Ecology, Evolution, and Conservation (EEC)","University of Potsdam","Information about the application deadlines can be found here."
"7014","Economic Policy and Quantitative Methods (EPQM)","University of Potsdam","Information about the application deadlines can be found here."
"8939","Economics","University of Regensburg","Applications for the&nbsp;winter semester&nbsp;are to be submitted&nbsp;between 1 May and 1 June. Applications for the&nbsp;summer semester&nbsp;are to be submitted&nbsp;between 1 November and 1 December of the preceding year."
"7757","Economics","Heinrich Heine University Düsseldorf","Winter semester: 2 May &ndash; 15 July Summer semester: 2 November &ndash; 15 January"
"4461","Economics","University of Bayreuth","Application for EU citizens 15 April to mid-October, recommendation: 1 September (for the following winter semester) 15 October to mid-April, recommendation: 1 March (for the following summer semester)  Application for non-EU citizens 15 April to 15 July, recommendation: 1 June (for the following winter semester) 15 October to 15 January, recommendation: 1 December (for the following summer semester)  https://www.uni-bayreuth.de/en/master/economics#ee393a62"
"9647","Environmental Challenges and Human Responses","RPTU University of Kaiserslautern-Landau"," 	EU applicants: 15 July for the winter semester 	Non-EU applicants: 15 June for the winter semester 	Due to the long visa process, we strongly recommend non-EU students to apply by 15 May. "
"5246","Environmental Geography","University of Bayreuth","Application period 1 March to 15 June"
"6312","International Security Management","HWR Berlin (Berlin School of Economics and Law)","Applicants with a degree from a German university:   	15 September to 15 November 	Please apply through our platform.   Applicants with a degree from a university abroad:    	15 September to 15 November 	Students with a non-German Bachelor&#39;s degree have to apply via uni-assist e.V. "
"4861","MA International Relations: Global Politics and Social Theory","University of Bremen","1 February for the following winter semester"
"4816","Master of Arts in European and East Asian Governance","Trier University","Non-EU citizens:   	15 January 2026 for the summer semester 2026 (admission also valid for the winter semester 2025/26) (*) 	31 May 2026 for the winter semester 2026/27 (admission also valid for the summer semester 2027)   German citizens, EU citizens, and applicants with a BA or MA degree from a German university:   	15 March 2026 for the summer semester 2026 (admission also valid for the winter semester 2026/27) (*) 	15 September 2026 for the winter semester 2026/27 (admission also valid for the summer semester 2027)   (*) Recommended start of the programme: winter semester  If you would like to receive a reminder when the application periods are about to start, please e-mail us at meeag@uni-trier.de."
"6932","Master of Arts in International Organisations and Crisis Management (IOCM)","Friedrich Schiller University Jena"," 	1 April through 31 May (non-EU nationals) 	1 April through 31 August (Germany and EU nationals).   You are strongly encouraged to apply early (by the recommended dates stated above) to increase your chances of acceptance."
"4081","Master of Arts: Sociology – European Societies","Freie Universität Berlin","Regular applications for the first semester: 15 April to 31 May (winter semester)  Applications for advanced semesters: 15 April&nbsp;to 31 May (winter semester) and 1 December&nbsp;to 15 January (summer semester)"
"4446","Master of Sustainable Mining and Remediation Management (MoRe)","TU Bergakademie Freiberg","1&nbsp;January &ndash; 15 April for a start in the winter semester (recommended) 1&nbsp;July &ndash; 15 October for a start in the summer semester&nbsp;  (Please note: starting in the summer semester is possible, but it might lead to an extended study period.)  For applicants from India, China and Vietnam, please note: The APS certificate must be submitted with the application. The submission form alone will not be accepted."
"3636","Master's in European Economic Studies (MSc in EES)","University of Bamberg","Please visit: https://www.uni-bamberg.de/en/studies/non-exchange-students-masters-degree/application-process/"
"4267","Master's in Sociology","Bielefeld University","Applications will be accepted between 1 June and 15 July for the following winter semester and between 1 December and 15 January for the summer semester. For further information and potential changes, please consult the programme website: https://www.uni-bielefeld.de/fakultaeten/soziologie/studium/international/track/."
"10581","Materials Chemistry","Saarland University","15 July for winter semester  15 January for summer semester"
"8271","MSc Materials Engineering (International Profile)","RWTH Aachen University","Application deadlines are as follows:   	for students coming from outside of the EU 	 		winter semester: 1 March 		summer semester: 1 September 	 	 	for students from the EU 	 		winter semester: 15 July 		summer semester: 15 January 	 	 "
"6368","Quantitative Economics","Bielefeld University","The application procedure takes place via the&nbsp;online application portal of Bielefeld University.  Lectures and classes are geared towards starting the programme in the winter semester. You must apply online for the Master&#39;s programme (usually from 1 June). This is generally possible until 15 July. The Student Office will inform you about the&nbsp;current deadlines for applications.  Comprehensive&nbsp;information on the application procedure&nbsp;can be found on the website of the Student Office.  For applicants who need a visa: Please apply as early as possible to allow for sufficient time between your application and the start of the study programme."
"9631","Conservation Biology and Applied Ecology","Julius-Maximilians-Universität Würzburg","Online application is open   	from May until 15 July for the winter semester 	from November until 15 January for the summer semester "
"3594","Financial Economics (FINEC)","Otto von Guericke University Magdeburg","International degree holders: 15 July for the following winter semester"
"6927","Food Quality and Safety (MSc)","University of Bayreuth","1 March to 15 June"
"3658","Global Change Ecology (MSc)","University of Bayreuth","Application period for all students 1 March to 15 June"
"10627","Individual Research Master (MSc)","Leuphana University Lüneburg","Please check the following website for information on admission requirements and the application procedure including deadlines: https://www.leuphana.de/en/graduate-school/masters-application.html "
"8302","Interdisciplinary Studies on Eastern Europe, MA (English Option)","Justus Liebig University Giessen","For the following winter semester: 15 July (with possible extension)  More information: https://www.uni-giessen.de/internationales/studierenjlu/bewerbung/gs  International applicants should apply through https://www.uni-assist.de/en/ as soon as possible."
"4207","MA East European Studies (Munich/Regensburg)","Ludwig-Maximilians-Universität München","15 June&nbsp;for the following winter semester"
"3861","Master of Arts in Contemporary East Asian Studies (MA CEAS)","University of Duisburg-Essen","The application deadline is   	15 July for non-EU applicants and 	15 September for EU applicants / &quot;Bildungsinl&auml;nderInnen&quot; / non-EU applicants with an EU BA degree   to start the study programme in October of the same year.  Early applications are welcome. Please note that the online application platform for non-EU applicants opens on 1 May each year.  Details on the application process can be found here."
"3922","Master of Arts in Development Studies","University of Passau","The application round starts in early April. As the application deadlines can change on short notice, we ask that you check our application pages closer to the time for the specific dates (and what documents you need to submit)."
"6383","Master of Arts in European Studies","Europa-Universität Flensburg","Please refer to https://www.uni-flensburg.de/europeanstudies/application-admission?mtm_campaign=daad_eus&amp;mtm_kwd=application for further information."
"4280","Master of Arts in Modern East Asian Studies (MA MEAS)","University of Duisburg-Essen","The application deadline is   	15 July for non-EU applicants and 	15 September for EU applicants / &quot;Bildungsinl&auml;nderInnen&quot; / non-EU citizens with an EU BA degree   to start the study programme in October of the same year.  Early applications are welcome. Please note that the online application platform for non-EU applicants opens on 1 May each year.  Details on the application process can be found here."
"7689","Master's in Conflict Studies and Peacebuilding","Osnabrück University","Applicants with a Bachelor&#39;s degree (or equivalent) from a German university and/or German citizenship:   	15 July (winter semester)   Applicants with international degrees (application via uni-assist):   	15 June (winter semester)   For details of the application procedure, please consult our website."
"3850","Master's in European Culture and Economy (ECUE)","Ruhr-Universität Bochum","For students with BA degree from a German university: 8 July for the following winter semester  For all other students: 15 July&nbsp;for the following winter semester"
"10580","Sustainable Materials and Engineering","Saarland University","15 July for the following winter semester (for the winter semester 2025/26 until 30 September 2025)  15 January for the following summer semester"
"5231","Technology and Application of Inorganic Engineering Materials (TAIEM)","TU Bergakademie Freiberg","1 January &ndash; 15 April  For applicants from India, China and Vietnam, please note: The APS certificate must be submitted with the application. The submission form alone will not be accepted."
"4697","Toxicology","University of Potsdam","Information about the application deadlines can be found here."
"9256","Transformation Studies","Brandenburg University of Technology Cottbus-Senftenberg","EU and non-EU applicants: 15 May for the following winter semester"
"7128","World Studies: Orders, Politics, Cultures","Bielefeld University","Applications will be received from 1 June to 15 July for the following winter semester.  For further information and possible changes, please consult the programme&#39;s website."
"5403","Advanced Materials Analysis","TU Bergakademie Freiberg","1 January &ndash; 15 April  For applicants from India, China and Vietnam, please note: the APS certificate must be submitted with the application. The submission form alone will not be accepted."
"7709","Agrobiotechnology","Justus Liebig University Giessen","All applicants: 15 June  Application at www.uni-assist.de starts 1 May.   The JLU online portal for applicants with a German Bachelor&#39;s degree opens 1 June."
"10376","Chemistry of Functional Molecules and Materials","University of Potsdam","All information about the application deadlines can be found here."
"10434","Communication and Journalism Research for a Sustainable Society","Universität Hamburg","Applications will be accepted between 15 February and 31 March for the following winter semester."
"7732","Dependency and Slavery Studies","University of Bonn","15 August for the following winter semester"
"4170","International Experimental and Clinical Linguistics (IECL)","University of Potsdam","Information about the application deadlines can be found here.   	The application period for the winter semester starts on 1 April and officially ends on 15 August in the year of enrolment. 	We highly recommend to apply earlier (1 July) in order to have sufficient time to prepare for your stay and deal with visa regulations before the start of the semester. 	Students submitting an academic degree or academic records from a higher education institution abroad must also upload a document on the evaluation of the degree as an entrance qualification for Master&rsquo;s studies (preliminary review documentation &ndash; &quot;Vorpr&uuml;fungsdokumentation&quot; or VPD) via the admission and enrolment portal. Please refer to the following website for information on how to apply for a VPD. "
"4283","International Master in Applied Geoscience","TU Bergakademie Freiberg","1 January &ndash; 15 April for a start in winter semester (October)  For applicants from India, China and Vietnam, please note: The APS certificate must be submitted with the application. The submission form alone will not be accepted."
"3710","International Studies in Aquatic Tropical Ecology (ISATEC, Study Profile in the Marine Biology MSc Programme)","University of Bremen","The programme offers one entry per year, always in October for a start in the winter semester.  The deadline for DAAD scholarship applicants (only applicable to citizens of developing countries) is 15 October one year prior to the intended start of the study programme. The deadline for others is 30 April of the year of the intended start."
"4408","MA International Economics and Public Policy (MA IEPP)","Trier University","Non-EU citizens:   	15 January 2026 for the summer semester 2026 (admission also valid for the winter semester 2026/27) 	31 May 2026 for the winter semester 2026/27 (admission also valid for the summer semester 2027)   German citizens, EU citizens, and applicants with a BA or MA degree from a German university:   	15 March 2026 for the summer semester 2026 (admission also valid for the winter semester 2026/27) 	15 September 2026 for the winter semester 2026/27 (admission also valid for the summer semester 2027)   Admission is generally valid for two subsequent semesters. Applicants from countries requiring a visa for entering Germany should consider applying until 15 January for beginning their studies in the winter semester of the same year, giving them more time to complete the visa process and to prepare their stay."
"8559","Religion, Ethics, and Politics","TU Dortmund University","Winter semester:   	Non-EU/EEA nationals: Application period starts at the beginning of January and ends 15 May. 	EU/European Economic Area (EEA) citizenship:&nbsp;Enrolment in the Master&#39;s programme in Religion, Ethics, and Politics starts at the beginning of January and is usually possible until 15 November. Please note that this deadline applies to the enrolment but not to the submission of your application. The latter is still subject to an elaborate formal procedure, including the subsequent submission of documents, etc. We recommend applying as early as possible.   Summer semester:   	Non-EU/EEA nationals: Application period starts at the beginning of November and ends on 15 January. 	EU/European Economic Area (EEA) citizenship: Enrolment in the Master&#39;s programme in Religion, Ethics, and Politics starts at the beginning of November and is usually possible until 15 May. Please note that this deadline applies to the enrolment but not to the submission of your application. The latter is still subject to an elaborate formal procedure, including the subsequent submission of documents, etc. We recommend applying as early as possible. "
"3956","Applied Economics","University of Wuppertal","Application period for applicants with a foreign/international Bachelor&#39;s degree:   	for the summer semester: middle of November to 15 January 	for the winter semester: middle of May to 15 July   Application period for applicants with a Bachelor&#39;s degree from Germany:   	for the summer semester: middle of January to 15 March 	for the winter semester: middle of June to 15 September "
"8314","Biomechanical Engineering (BiME)","Otto von Guericke University Magdeburg","Application deadline for   	applicants with a German Bachelor&#39;s degree is 15 July 	applicants with an international Bachelor&#39;s degree is 15 June   for the following winter semester."
"9966","Chemistry: Materials, Engineering and Sustainability","Brandenburg University of Technology Cottbus-Senftenberg","EU and non-EU applicants: 15 July for the following winter semester"
"6889","English and American Studies","University of Augsburg","The application deadline is 1 September for the following winter semester and 1 March for the following summer semester. International applicants are advised to apply well in advance to ensure that they can obtain their visas in time."
"4286","English Linguistics (MA)","University of Regensburg","1 June for the winter semester of&nbsp;the same year"
"7643","Linguistics (MA)","University of Göttingen","https://www.uni-goettingen.de/en/103531.html"
"7033","Linguistics: Empirical and Theoretical Foundations","University of Potsdam","Information about the application deadlines can be found here."
"9719","Master of Arts in Linguistics","Heinrich Heine University Düsseldorf","15 July for the following winter semester  15 January for the following summer semester"
"10413","Media Ecologies","Bauhaus-Universität Weimar","Applicants who graduated outside the European Union:&nbsp; 15 July  Applicants who graduated within the European Union: 1 September"
"8298","MSc Nanotechnology","FAU Erlangen-Nürnberg","31 May (winter semester)  15 January (summer semester)"
"4706","MSc Physical Geography: Environmental History","University of Bremen","28 February&nbsp;for the following winter semester"
"10625","Social Work Research","Leuphana University Lüneburg","Applicants with EU degrees: 1 June  Applicants with non-EU degrees: 1 May"
"9112","Strategy and International Security (MSIS)","University of Bonn","15 July"
"9603","Sustainable Development (MSc)","Philipps-Universität Marburg","15 July for the upcoming winter semester (start in October)"
"4308","Sustainable International Agriculture (SIA), MSc","University of Kassel"," 	Non-EU applicants: 31 January for the following winter semester 	EU applicants: 15 June for the following winter semester "
"6147","History of Global Markets (MA)","University of Göttingen","History of Global Markets (HGM) applications:  15 November (for the following summer semester) 15 May (for the following winter semester)  Applications for the GLOCAL degree option are handled separately:&nbsp;http://globallocal-erasmusmundus.eu/how-to-apply/"
"7655","International Business and Resources in Emerging Markets (MBA)","TU Bergakademie Freiberg","1 January &ndash; 15 April for students starting in October (winter semester)  Late applications may be considered, but only if there are free places and only if it is still possible to start on time in Freiberg (i.e. until the start of lectures in October). Late applications have to be complete (!) and can be sent to Professor Stephan (Johannes.Stephan@vwl.tu-freiberg.de) directly.  For applicants from India, China, and Vietnam, please note: The APS certificate must be submitted with the application."
"8917","International Management","Dresden University of Technology","EU and non-EU applicants without language certificate (German): 31 May for the following winter semester  Non-EU applicants with language certificate (German and English): 15 July for the following winter semester  EU applicants / German applicants with language certificate (German and English): 15 September for the following winter semester"
"9747","International Taxation and Public Finance","Otto von Guericke University Magdeburg","International degree holders: 15 July for the following winter semester"
"4714","MSc Global Change Geography – The Physical Geography of Human-Environment Systems","Humboldt-Universität zu Berlin","The application period for international students is between 2&nbsp;May and 31 May. Please visit our website for the most up-to-date&nbsp;information:&nbsp;https://pages.cms.hu-berlin.de/geo-hu/studium/en/programs/msc/application/."
"4777","Operations Research and Business Analytics (ORBA)","Otto von Guericke University Magdeburg","International degree holders: 15 June for the following winter semester"
"10396","Additive Manufacturing","Paderborn University","Winter semester (starting in October): 31 May for international applicants (21 September for applications from Germany/EU) Summer semester (starting in April): 30 November for international applicants (21 March for applications from Germany/EU)"
"7602","Agricultural and Food Economics (AFECO)","University of Bonn","We strongly recommend starting the AFECO programme in the winter semester (i.e. October), due to our programme structure.  For a start in the winter semester:&nbsp; The application period opens on 1 December (of the previous year) and closes on 15 July (of the same year).&nbsp;Early evaluations will be carried out on 15 February. (This is the recommended deadline for international students requiring an entry visa for Germany.) Applications submitted between 16 February and 15 July will be evaluated after 15 July.  For a start in the summer semester (i.e. April):&nbsp; The application period opens on 1 July (of the previous year) and closes on 15 January (of the same year). Early evaluations will be carried out on 15 September. (This is the recommended deadline for international students requiring an entry visa for Germany.) Applications submitted between 16 September and 15 January will be evaluated after 15 January."
"9715","Economics and Transformation (MSc)","Leuphana University Lüneburg","Online application for students with EU degrees directly at Leuphana University before 1 June Online application for students with non-EU degrees via uni-assist before 1 May"
"4024","Economics of the Middle East (EMEA)","Philipps-Universität Marburg","15 July (for start in winter semester) and 15 January (for start in summer semester)  The online application system is available between 1 April and 15 July and between 1 October and 15 January. Submitting the application as early as possible is recommended for international students who require a visa for Germany."
"9767","European Master's in Embedded Intelligence Nanosystems Engineering (EMINENT)","University of Siegen","28 February for the following winter semester"
"6178","Human Geography: Globalisation, Media, and Culture","Johannes Gutenberg University Mainz","1 September (for the winter semester)  If you have obtained your school leaving certificate or a study degree abroad, you will need to request a recognition of your foreign certificates in order to apply for admission to a Master&#39;s degree programme at JGU. Please note that the recognition process may take up to six weeks."
"5468","International Economic Policy (IEP)","Julius-Maximilians-Universität Würzburg","For all applicants: 15 July for the following winter semester 15 January for the following summer semester"
"6984","International Management & Sustainability (MA), full-time","Ostbayerische Technische Hochschule Amberg-Weiden (OTH)","Winter semester application period  For the winter semester starting 1 October, you can apply from 15 April until 15 July.  Summer semester application period  For the summer semester starting 15 March, you can apply from 1&nbsp;November until 15 January."
"8323","International Relations (MIB)","Catholic University of Eichstätt-Ingolstadt","1 July for the following winter semester"
